Rooms,Price,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,Longtitude,YearSold,Type_h,Type_ht,Type_t,Type_u,Regionname_Eastern Metropolitan,Regionname_Eastern Victoria,Regionname_Northern Metropolitan,Regionname_Northern Victoria,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Western Metropolitan,Regionname_Western Victoria
2.0,978500.0,3.3,2.0,2.0,2.0,17200.0,76.2,144.9966,2017,False,False,False,True,False,False,False,False,False,True,False,False
2.0,680000.0,3.3,2.0,1.0,1.0,0.0,62.0,144.9858,2017,False,False,False,True,False,False,False,False,False,True,False,False
3.0,1320000.0,3.3,3.0,2.0,2.0,15.0,15.0,144.9945,2017,False,False,False,True,False,False,False,False,False,True,False,False
1.0,320000.0,3.3,1.0,1.0,0.0,0.0,47.0,144.9904,2017,False,False,False,True,False,False,False,False,False,True,False,False
2.0,695000.0,3.3,2.0,1.0,0.0,0.0,79.0,144.9842,2017,False,False,False,True,False,False,False,False,False,True,False,False
2.0,535000.0,3.3,2.0,1.0,1.0,0.0,64.0,144.9918,2017,False,False,False,True,False,False,False,False,False,True,False,False
2.0,800000.0,3.3,2.0,2.0,2.0,0.0,68.2,144.9966,2017,False,False,False,True,False,False,False,False,False,True,False,False
3.0,2050000.0,3.3,3.0,2.0,2.0,3197.0,133.0,144.9844,2017,False,False,False,True,False,False,False,False,False,True,False,False
2.0,485000.0,3.3,2.0,1.0,0.0,5467.0,73.0,145.0035,2017,False,False,False,True,False,False,False,False,False,True,False,False
2.0,533000.0,3.4,2.0,1.0,1.0,0.0,69.2,144.9938,2016,False,False,False,True,False,False,True,False,False,False,False,False
1.0,363000.0,3.4,1.0,1.0,1.0,0.0,44.6,144.98976399999998,2016,False,False,False,True,False,False,True,False,False,False,False,False
2.0,495000.0,3.4,2.0,1.0,1.0,515.0,50.0,145.0049,2016,False,False,False,True,False,False,True,False,False,False,False,False
1.0,325000.0,3.4,1.0,1.0,1.0,0.0,50.2,144.9958,2016,False,False,False,True,False,False,True,False,False,False,False,False
1.0,340000.0,3.4,1.0,1.0,0.8,0.0,44.4,144.973938,2016,False,False,False,True,False,False,True,False,False,False,False,False
2.0,885500.0,3.4,2.0,2.0,2.0,0.0,136.0,144.9983,2016,False,False,False,True,False,False,True,False,False,False,False,False
2.0,712000.0,3.4,2.0,1.0,1.0,36.0,74.4,145.0019,2017,False,False,False,True,False,False,True,False,False,False,False,False
1.0,538000.0,3.4,1.0,1.0,0.8,0.0,44.4,144.973938,2017,False,False,False,True,False,False,True,False,False,False,False,False
1.0,465000.0,3.4,1.0,1.0,1.0,0.0,45.0,145.0058,2017,False,False,False,True,False,False,True,False,False,False,False,False
2.0,641000.0,3.4,2.0,1.0,1.0,72.0,90.0,145.0058,2017,False,False,False,True,False,False,True,False,False,False,False,False
1.0,421000.0,3.4,1.0,1.0,0.8,0.0,44.4,144.973938,2017,False,False,False,True,False,False,True,False,False,False,False,False
2.0,505000.0,3.4,2.0,1.0,1.0,0.0,77.0,144.93106,2017,False,False,False,True,False,False,True,False,False,False,False,False
2.0,452500.0,3.4,2.0,1.0,1.0,807.0,54.0,144.93204,2017,False,False,False,True,False,False,True,False,False,False,False,False
1.0,300000.0,3.4,1.0,1.0,0.8,0.0,44.4,144.973938,2017,False,False,False,True,False,False,True,False,False,False,False,False
2.0,530000.0,3.4,2.0,1.0,1.0,355.0,84.2,144.92802,2017,False,False,False,True,False,False,True,False,False,False,False,False
2.0,540000.0,3.4,2.2,1.2,1.4,41.0,78.0,144.93078,2017,False,False,False,True,False,False,True,False,False,False,False,False
2.0,540000.0,3.4,2.0,1.6,1.0,27.2,67.4,144.985118,2017,False,False,False,True,False,False,True,False,False,False,False,False
1.0,285000.0,3.4,1.0,1.0,0.8,0.0,44.4,144.973938,2017,False,False,False,True,False,False,True,False,False,False,False,False
2.0,710000.0,3.4,2.0,2.0,1.0,2135.0,132.0,144.93499,2017,False,False,False,True,False,False,True,False,False,False,False,False
2.0,730000.0,3.4,2.0,2.0,1.0,2135.0,90.0,144.93499,2017,False,False,False,True,False,False,True,False,False,False,False,False
1.0,410000.0,3.4,1.0,1.0,1.0,1053.0,50.2,144.97835,2017,False,False,False,True,False,False,True,False,False,False,False,False
2.0,535000.0,3.4,2.0,2.0,1.0,0.0,110.0,144.92359,2017,False,False,False,True,False,False,True,False,False,False,False,False
2.0,453000.0,3.4,2.0,1.6,1.0,27.2,67.4,144.985118,2017,False,False,False,True,False,False,True,False,False,False,False,False
2.0,438000.0,3.4,2.0,1.0,1.0,4267.0,91.2,144.9254,2017,False,False,False,True,False,False,True,False,False,False,False,False
1.0,390000.0,3.4,1.0,1.0,1.0,0.0,60.0,144.92335,2017,False,False,False,True,False,False,True,False,False,False,False,False
1.0,392000.0,3.4,1.0,1.0,1.0,0.0,60.0,144.92306,2017,False,False,False,True,False,False,True,False,False,False,False,False
1.0,411500.0,3.4,1.0,1.0,1.0,1479.4,999.0,144.92326,2017,False,False,False,True,False,False,True,False,False,False,False,False
2.0,876000.0,3.4,2.0,2.0,2.0,0.0,74.0,144.985144,2017,False,False,False,True,False,False,True,False,False,False,False,False
1.0,400000.0,3.4,1.0,1.0,1.0,0.0,56.0,144.92614,2017,False,False,False,True,False,False,True,False,False,False,False,False
2.0,450000.0,3.4,2.0,1.6,1.0,27.2,67.4,144.985118,2017,False,False,False,True,False,False,True,False,False,False,False,False
1.0,395000.0,3.4,1.0,1.0,1.0,2592.0,239.0,144.92608,2017,False,False,False,True,False,False,True,False,False,False,False,False
2.0,445000.0,3.4,2.0,1.0,1.0,1775.0,59.0,144.92685,2017,False,False,False,True,False,False,True,False,False,False,False,False
2.0,490000.0,3.4,2.0,1.6,1.0,27.2,67.4,144.985118,2017,False,False,False,True,False,False,True,False,False,False,False,False
2.0,501000.0,3.4,2.0,1.0,1.0,3957.0,96.6,144.92614,2017,False,False,False,True,False,False,True,False,False,False,False,False
1.0,370000.0,3.4,1.0,1.0,1.0,0.0,45.0,144.93175,2017,False,False,False,True,False,False,True,False,False,False,False,False
2.0,535000.0,3.4,2.0,1.0,1.0,0.0,70.0,144.93175,2017,False,False,False,True,False,False,True,False,False,False,False,False
2.0,491888.0,3.4,2.0,1.6,1.0,27.2,67.4,144.985118,2017,False,False,False,True,False,False,True,False,False,False,False,False
1.0,371000.0,3.4,1.0,1.0,0.8,0.0,44.4,144.973938,2018,False,False,False,True,False,False,True,False,False,False,False,False
2.0,425000.0,3.4,2.0,1.6,1.0,27.2,67.4,144.985118,2018,False,False,False,True,False,False,True,False,False,False,False,False
2.0,452000.0,3.4,2.0,1.6,1.0,27.2,67.4,144.985118,2018,False,False,False,True,False,False,True,False,False,False,False,False
1.0,272500.0,3.4,1.0,1.0,0.8,0.0,44.4,144.973938,2018,False,False,False,True,False,False,True,False,False,False,False,False
2.0,540000.0,3.4,2.0,1.6,1.0,27.2,67.4,144.985118,2018,False,False,False,True,False,False,True,False,False,False,False,False
2.0,450000.0,3.4,2.0,1.6,1.0,27.2,67.4,144.985118,2018,False,False,False,True,False,False,True,False,False,False,False,False
2.0,502000.0,3.4,2.0,1.6,1.0,27.2,67.4,144.985118,2018,False,False,False,True,False,False,True,False,False,False,False,False
2.0,520000.0,3.4,2.0,1.6,1.0,27.2,67.4,144.985118,2018,False,False,False,True,False,False,True,False,False,False,False,False
1.0,435000.0,3.5,1.0,1.0,0.8,0.0,44.4,144.973938,2016,False,False,False,True,False,False,True,False,False,False,False,False
2.0,602000.0,3.5,2.0,1.0,1.0,0.0,48.0,144.989,2016,False,False,False,True,False,False,True,False,False,False,False,False
2.0,490000.0,3.5,2.0,1.0,1.0,4296.0,61.0,144.9785,2016,False,False,False,True,False,False,True,False,False,False,False,False
2.0,650000.0,3.5,2.0,1.6,1.0,27.2,67.4,144.985118,2016,False,False,False,True,False,False,True,False,False,False,False,False
2.0,700000.0,3.5,2.0,2.0,1.0,4332.0,85.0,144.9785,2016,False,False,False,True,False,False,True,False,False,False,False,False
2.0,720000.0,3.5,2.0,2.0,1.0,4296.0,88.2,144.9785,2016,False,False,False,True,False,False,True,False,False,False,False,False
1.0,330000.0,3.5,1.0,1.0,1.0,0.0,42.4,144.9896,2016,False,False,False,True,False,False,True,False,False,False,False,False
2.0,720000.0,3.5,2.0,1.0,1.0,670.6,64.0,144.97227,2017,False,False,False,True,False,False,True,False,False,False,False,False
2.0,650000.0,3.5,2.0,1.6,1.0,27.2,67.4,144.985118,2017,False,False,False,True,False,False,True,False,False,False,False,False
3.0,550000.0,3.5,3.0,1.4,1.0,209.4,111.0,144.984084,2017,False,False,False,True,False,False,True,False,False,False,False,False
2.0,700000.0,3.5,2.0,2.0,2.0,4296.0,100.6,144.9785,2017,False,False,False,True,False,False,True,False,False,False,False,False
2.0,675000.0,3.5,2.0,1.0,2.0,0.0,92.0,144.9824,2017,False,False,False,True,False,False,True,False,False,False,False,False
1.0,330000.0,3.5,1.0,1.0,1.0,0.0,32.0,144.9836,2017,False,False,False,True,False,False,True,False,False,False,False,False
1.0,358500.0,3.5,1.0,1.0,1.0,0.0,40.0,144.9786,2017,False,False,False,True,False,False,True,False,False,False,False,False
3.0,674000.0,3.5,3.0,1.0,1.0,0.0,99.2,144.9869,2017,False,False,False,True,False,False,True,False,False,False,False,False
2.0,650000.0,3.5,2.0,1.2,1.0,568.4,75.926,145.06855,2017,False,False,False,True,False,False,False,False,False,True,False,False
2.0,550000.0,3.5,2.0,1.2,1.0,568.4,75.926,145.06855,2017,False,False,False,True,False,False,False,False,False,True,False,False
2.0,1020000.0,3.5,2.0,2.0,1.0,1299.6,115.0,144.94148,2017,False,False,False,True,False,False,False,False,False,True,False,False
2.0,2852000.0,3.5,2.0,1.2,1.0,568.4,75.926,145.06855,2017,False,False,False,True,False,False,False,False,False,True,False,False
3.0,1725000.0,3.5,3.0,2.0,2.0,0.0,189.0,144.94487,2017,False,False,False,True,False,False,False,False,False,True,False,False
2.0,635000.0,3.5,2.0,2.0,1.0,2166.0,86.8,144.94121,2017,False,False,False,True,False,False,False,False,False,True,False,False
1.0,585000.0,3.5,1.2,1.0,1.0,1100.6,49.2,145.01112999999998,2017,False,False,False,True,False,False,False,False,False,True,False,False
2.0,880000.0,3.5,2.0,1.2,1.0,568.4,75.926,145.06855,2017,False,False,False,True,False,False,False,False,False,True,False,False
3.0,1650000.0,3.5,3.2,1.4,1.6,103.8,131.6,145.053638,2017,False,False,False,True,False,False,False,False,False,True,False,False
2.0,765000.0,3.5,2.0,1.2,1.0,568.4,75.926,145.06855,2017,False,False,False,True,False,False,False,False,False,True,False,False
1.0,545000.0,3.5,1.0,1.0,1.0,0.0,60.2,144.94486,2017,False,False,False,True,False,False,False,False,False,True,False,False
2.0,600000.0,3.5,2.0,1.0,1.0,1366.0,85.0,144.94372,2017,False,False,False,True,False,False,False,False,False,True,False,False
2.0,790000.0,3.5,2.0,1.2,1.0,568.4,75.926,145.06855,2017,False,False,False,True,False,False,False,False,False,True,False,False
2.0,625000.0,3.5,2.0,1.0,1.0,6830.0,42.2,144.94372,2017,False,False,False,True,False,False,False,False,False,True,False,False
2.0,1480000.0,3.5,2.0,2.0,2.0,0.0,107.0,144.93547,2017,False,False,False,True,False,False,False,False,False,True,False,False
3.0,1250000.0,3.5,3.2,1.4,1.6,103.8,131.6,145.053638,2017,False,False,False,True,False,False,False,False,False,True,False,False
2.0,720000.0,3.5,2.0,2.0,1.4,2220.4,88.0,144.94002,2017,False,False,False,True,False,False,False,False,False,True,False,False
1.0,400000.0,3.5,1.2,1.0,1.0,1100.6,49.2,145.01112999999998,2017,False,False,False,True,False,False,False,False,False,True,False,False
3.0,782500.0,3.5,3.2,1.4,1.6,103.8,131.6,145.053638,2017,False,False,False,True,False,False,False,False,False,True,False,False
2.0,1000000.0,3.5,2.0,1.2,1.0,568.4,75.926,145.06855,2017,False,False,False,True,False,False,False,False,False,True,False,False
2.0,648500.0,3.5,2.0,1.0,1.0,1366.0,67.0,144.94426,2017,False,False,False,True,False,False,False,False,False,True,False,False
2.0,760000.0,3.5,2.0,2.0,1.0,0.0,77.0,144.93809,2017,False,False,False,True,False,False,False,False,False,True,False,False
3.0,800000.0,3.5,3.0,1.0,2.0,0.0,80.0,144.94415,2017,False,False,False,True,False,False,False,False,False,True,False,False
2.0,685000.0,3.5,2.0,2.0,1.0,609.2,80.0,144.93791,2017,False,False,False,True,False,False,False,False,False,True,False,False
1.0,542000.0,3.5,1.0,1.0,1.0,1373.2,57.6,144.94486,2017,False,False,False,True,False,False,False,False,False,True,False,False
2.0,600000.0,3.5,2.0,1.2,1.0,568.4,75.926,145.06855,2017,False,False,False,True,False,False,False,False,False,True,False,False
2.0,665000.0,3.5,2.0,2.0,1.0,1472.0,81.0,144.93791,2017,False,False,False,True,False,False,False,False,False,True,False,False
1.0,637000.0,3.5,1.2,1.0,1.0,1100.6,49.2,145.01112999999998,2017,False,False,False,True,False,False,False,False,False,True,False,False
2.0,559000.0,3.5,2.0,1.0,1.0,712.0,42.2,144.93749,2017,False,False,False,True,False,False,False,False,False,True,False,False
1.0,510000.0,3.5,1.2,1.0,1.0,1100.6,49.2,145.01112999999998,2017,False,False,False,True,False,False,False,False,False,True,False,False
3.0,1300000.0,3.5,3.2,1.4,1.6,103.8,131.6,145.053638,2017,False,False,False,True,False,False,False,False,False,True,False,False
1.0,610000.0,3.5,1.2,1.0,1.0,1100.6,49.2,145.01112999999998,2017,False,False,False,True,False,False,False,False,False,True,False,False
1.0,571000.0,3.5,1.2,1.0,1.0,1100.6,49.2,145.01112999999998,2017,False,False,False,True,False,False,False,False,False,True,False,False
3.0,1631000.0,3.5,3.0,2.0,2.0,0.0,186.4,144.94129,2017,False,False,False,True,False,False,False,False,False,True,False,False
2.0,816000.0,3.5,2.0,1.0,1.0,0.0,74.6,144.94486,2017,False,False,False,True,False,False,False,False,False,True,False,False
2.0,985000.0,3.5,2.0,1.2,1.0,568.4,75.926,145.06855,2017,False,False,False,True,False,False,False,False,False,True,False,False
2.0,520000.0,3.5,2.0,1.0,1.0,1063.2,59.0,144.93701,2017,False,False,False,True,False,False,False,False,False,True,False,False
2.0,1102000.0,3.5,2.0,1.2,1.0,568.4,75.926,145.06855,2017,False,False,False,True,False,False,False,False,False,True,False,False
2.0,820000.0,3.5,2.0,2.0,2.0,4604.0,70.0,144.94002,2017,False,False,False,True,False,False,False,False,False,True,False,False
2.0,665000.0,3.5,2.0,1.6,1.0,27.2,67.4,144.985118,2018,False,False,False,True,False,False,True,False,False,False,False,False
2.0,695000.0,3.5,2.0,1.6,1.0,27.2,67.4,144.985118,2018,False,False,False,True,False,False,True,False,False,False,False,False
3.0,650000.0,3.5,3.0,1.4,1.0,209.4,111.0,144.984084,2018,False,False,False,True,False,False,True,False,False,False,False,False
3.0,2610000.0,3.5,3.2,1.4,1.6,103.8,131.6,145.053638,2018,False,False,False,True,False,False,False,False,False,True,False,False
3.0,1110000.0,3.5,3.2,1.4,1.6,103.8,131.6,145.053638,2018,False,False,False,True,False,False,False,False,False,True,False,False
1.0,532888.0,3.5,1.2,1.0,1.0,1100.6,49.2,145.01112999999998,2018,False,False,False,True,False,False,False,False,False,True,False,False
2.0,1300000.0,3.5,2.0,1.2,1.0,568.4,75.926,145.06855,2018,False,False,False,True,False,False,False,False,False,True,False,False
2.0,642000.0,3.5,2.0,1.2,1.0,568.4,75.926,145.06855,2018,False,False,False,True,False,False,False,False,False,True,False,False
2.0,630000.0,3.5,2.0,1.2,1.0,568.4,75.926,145.06855,2018,False,False,False,True,False,False,False,False,False,True,False,False
2.0,590000.0,3.5,2.0,1.2,1.0,568.4,75.926,145.06855,2018,False,False,False,True,False,False,False,False,False,True,False,False
1.0,560000.0,3.5,1.2,1.0,1.0,1100.6,49.2,145.01112999999998,2018,False,False,False,True,False,False,False,False,False,True,False,False
2.0,691000.0,3.5,2.0,1.2,1.0,568.4,75.926,145.06855,2018,False,False,False,True,False,False,False,False,False,True,False,False
3.0,2100000.0,3.5,3.2,1.4,1.6,103.8,131.6,145.053638,2018,False,False,False,True,False,False,False,False,False,True,False,False
2.0,797000.0,3.5,2.0,1.2,1.0,568.4,75.926,145.06855,2018,False,False,False,True,False,False,False,False,False,True,False,False
2.0,852000.0,3.5,2.0,1.2,1.0,568.4,75.926,145.06855,2018,False,False,False,True,False,False,False,False,False,True,False,False
3.0,1362000.0,3.5,3.2,1.4,1.6,103.8,131.6,145.053638,2018,False,False,False,True,False,False,False,False,False,True,False,False
2.0,2030000.0,3.5,2.0,1.2,1.0,568.4,75.926,145.06855,2018,False,False,False,True,False,False,False,False,False,True,False,False
2.0,830000.0,3.5,2.0,1.2,1.0,568.4,75.926,145.06855,2018,False,False,False,True,False,False,False,False,False,True,False,False
2.0,865000.0,3.5,2.0,1.2,1.0,568.4,75.926,145.06855,2018,False,False,False,True,False,False,False,False,False,True,False,False
2.0,640000.0,3.6,2.0,2.0,1.0,533.0,110.0,144.99944,2017,False,False,False,True,False,False,True,False,False,False,False,False
2.0,600000.0,3.6,2.0,1.6,1.0,27.2,67.4,144.985118,2017,False,False,False,True,False,False,True,False,False,False,False,False
2.0,650000.0,3.6,2.0,1.6,1.0,27.2,67.4,144.985118,2017,False,False,False,True,False,False,True,False,False,False,False,False
2.0,550000.0,3.6,2.0,1.6,1.0,27.2,67.4,144.985118,2017,False,False,False,True,False,False,True,False,False,False,False,False
3.0,1030000.0,3.6,3.0,2.0,2.0,538.0,156.8,144.99776,2017,False,False,False,True,False,False,True,False,False,False,False,False
2.0,591000.0,3.6,2.0,1.0,1.0,0.0,64.0,145.00588,2017,False,False,False,True,False,False,True,False,False,False,False,False
2.0,556000.0,3.6,2.0,1.0,0.0,0.0,58.4,145.00061,2017,False,False,False,True,False,False,True,False,False,False,False,False
2.0,1000000.0,3.6,2.0,1.6,1.0,27.2,67.4,144.985118,2017,False,False,False,True,False,False,True,False,False,False,False,False
1.0,390000.0,3.6,1.0,1.0,1.0,856.0,55.6,144.98559,2017,False,False,False,True,False,False,True,False,False,False,False,False
1.0,495000.0,3.6,1.0,1.0,1.0,0.0,41.2,144.98735,2017,False,False,False,True,False,False,True,False,False,False,False,False
2.0,647000.0,3.6,2.0,1.6,1.0,27.2,67.4,144.985118,2017,False,False,False,True,False,False,True,False,False,False,False,False
2.0,782000.0,3.6,2.0,1.6,1.0,27.2,67.4,144.985118,2017,False,False,False,True,False,False,True,False,False,False,False,False
2.0,987500.0,3.6,2.0,1.6,1.0,27.2,67.4,144.985118,2017,False,False,False,True,False,False,True,False,False,False,False,False
2.0,399000.0,3.6,2.0,1.6,1.0,27.2,67.4,144.985118,2017,False,False,False,True,False,False,True,False,False,False,False,False
2.0,710000.0,3.6,2.0,1.6,1.0,27.2,67.4,144.985118,2017,False,False,False,True,False,False,True,False,False,False,False,False
2.0,620000.0,3.6,2.0,1.0,2.0,0.0,78.4,144.98239,2017,False,False,False,True,False,False,True,False,False,False,False,False
1.0,381000.0,3.6,1.0,1.0,1.0,454.0,48.2,144.98578,2017,False,False,False,True,False,False,True,False,False,False,False,False
2.0,770000.0,3.6,2.0,1.6,1.0,27.2,67.4,144.985118,2017,False,False,False,True,False,False,True,False,False,False,False,False
1.0,390000.0,3.6,1.0,1.0,0.0,0.0,40.0,144.98064,2017,False,False,False,True,False,False,True,False,False,False,False,False
2.0,555000.0,3.6,2.0,1.6,1.0,27.2,67.4,144.985118,2017,False,False,False,True,False,False,True,False,False,False,False,False
1.0,290000.0,3.6,1.0,1.0,0.8,0.0,44.4,144.973938,2017,False,False,False,True,False,False,True,False,False,False,False,False
3.0,850250.0,3.6,3.0,2.0,1.0,6712.0,135.4,144.97782,2017,False,False,False,True,False,False,True,False,False,False,False,False
2.0,753000.0,3.6,2.0,1.6,1.0,27.2,67.4,144.985118,2017,False,False,False,True,False,False,True,False,False,False,False,False
2.0,650000.0,3.6,2.0,1.0,1.0,0.0,70.4,144.97782,2017,False,False,False,True,False,False,True,False,False,False,False,False
1.0,347000.0,3.6,1.0,1.0,0.8,0.0,44.4,144.973938,2018,False,False,False,True,False,False,True,False,False,False,False,False
2.0,580000.0,3.6,2.0,1.6,1.0,27.2,67.4,144.985118,2018,False,False,False,True,False,False,True,False,False,False,False,False
2.0,655000.0,3.6,2.0,1.6,1.0,27.2,67.4,144.985118,2018,False,False,False,True,False,False,True,False,False,False,False,False
2.0,650000.0,3.6,2.0,1.6,1.0,27.2,67.4,144.985118,2018,False,False,False,True,False,False,True,False,False,False,False,False
3.0,950000.0,3.8,3.0,1.8,2.0,0.0,112.4,144.9413,2016,False,False,False,True,False,False,False,False,False,True,False,False
2.0,670000.0,3.8,2.0,1.0,1.0,0.0,71.0,144.9449,2016,False,False,False,True,False,False,False,False,False,True,False,False
3.0,2460000.0,3.8,3.0,2.0,2.0,5042.0,102.0,144.9319,2016,False,False,False,True,False,False,False,False,False,True,False,False
2.0,1405000.0,3.8,2.0,2.0,1.0,0.0,92.0,144.9275,2016,False,False,False,True,False,False,False,False,False,True,False,False
3.0,1200000.0,3.8,3.0,2.0,2.0,0.0,139.0,144.9379,2016,False,False,False,True,False,False,False,False,False,True,False,False
2.0,910000.0,3.8,2.0,1.2,1.0,568.4,75.926,145.06855,2016,False,False,False,True,False,False,False,False,False,True,False,False
2.0,590000.0,3.8,2.0,2.0,1.0,0.0,70.0,144.9391,2016,False,False,False,True,False,False,False,False,False,True,False,False
2.0,1070000.0,3.8,2.0,2.0,1.0,0.0,86.6,144.9415,2016,False,False,False,True,False,False,False,False,False,True,False,False
1.0,400000.0,3.8,1.0,1.0,1.0,0.0,64.0,144.9421,2016,False,False,False,True,False,False,False,False,False,True,False,False
2.0,1250000.0,3.8,2.0,2.0,2.0,0.0,111.8,144.9415,2016,False,False,False,True,False,False,False,False,False,True,False,False
2.0,551000.0,3.8,2.0,1.2,1.0,568.4,75.926,145.06855,2016,False,False,False,True,False,False,False,False,False,True,False,False
2.0,600000.0,3.8,2.0,1.0,1.0,0.0,74.0,144.9449,2016,False,False,False,True,False,False,False,False,False,True,False,False
2.0,720000.0,3.8,2.0,2.0,1.0,0.0,86.6,144.939,2016,False,False,False,True,False,False,False,False,False,True,False,False
1.0,470000.0,3.8,1.0,1.0,1.0,0.0,60.4,144.9403,2016,False,False,False,True,False,False,False,False,False,True,False,False
2.0,730000.0,3.8,2.0,1.0,1.0,0.0,70.4,144.9403,2016,False,False,False,True,False,False,False,False,False,True,False,False
2.0,725000.0,3.8,2.0,2.0,2.0,0.0,87.0,144.9403,2016,False,False,False,True,False,False,False,False,False,True,False,False
2.0,625000.0,3.8,2.0,2.0,1.0,2166.0,86.8,144.9412,2016,False,False,False,True,False,False,False,False,False,True,False,False
3.0,1190000.0,3.8,3.2,1.4,1.6,103.8,131.6,145.053638,2016,False,False,False,True,False,False,False,False,False,True,False,False
1.0,577000.0,3.8,1.0,1.0,1.0,0.0,61.6,144.9449,2016,False,False,False,True,False,False,False,False,False,True,False,False
3.0,1380000.0,3.8,3.2,1.4,1.6,103.8,131.6,145.053638,2016,False,False,False,True,False,False,False,False,False,True,False,False
2.0,735000.0,3.8,2.0,1.0,1.0,0.0,100.0,144.9449,2016,False,False,False,True,False,False,False,False,False,True,False,False
3.0,1082000.0,3.8,3.2,1.4,1.6,103.8,131.6,145.053638,2016,False,False,False,True,False,False,False,False,False,True,False,False
2.0,795000.0,3.8,2.0,2.0,1.0,579.0,84.0,144.9381,2016,False,False,False,True,False,False,False,False,False,True,False,False
2.0,600000.0,3.8,2.0,2.0,1.0,995.0,86.8,144.9383,2016,False,False,False,True,False,False,False,False,False,True,False,False
2.0,650000.0,3.8,2.0,1.2,1.0,568.4,75.926,145.06855,2016,False,False,False,True,False,False,False,False,False,True,False,False
2.0,655000.0,3.8,2.0,1.0,1.0,0.0,86.0,144.939,2016,False,False,False,True,False,False,False,False,False,True,False,False
2.0,1340000.0,3.8,2.0,2.0,2.0,21700.0,70.0,144.9449,2016,False,False,False,True,False,False,False,False,False,True,False,False
2.0,1035000.0,3.8,2.0,2.0,1.0,0.0,86.6,144.9415,2016,False,False,False,True,False,False,False,False,False,True,False,False
2.0,600000.0,3.8,2.0,1.0,1.0,0.0,72.0,144.9404,2016,False,False,False,True,False,False,False,False,False,True,False,False
2.0,655000.0,3.8,2.0,2.0,1.0,0.0,83.0,144.9421,2016,False,False,False,True,False,False,False,False,False,True,False,False
1.0,420000.0,3.8,1.0,1.0,1.0,0.0,61.6,144.9379,2016,False,False,False,True,False,False,False,False,False,True,False,False
1.0,455500.0,3.8,1.0,1.0,1.0,0.0,61.6,144.9385,2016,False,False,False,True,False,False,False,False,False,True,False,False
2.0,550000.0,3.8,2.0,1.0,1.0,0.0,57.0,144.94,2016,False,False,False,True,False,False,False,False,False,True,False,False
1.0,470000.0,3.8,1.0,1.0,1.0,0.0,62.0,144.944,2016,False,False,False,True,False,False,False,False,False,True,False,False
2.0,1610000.0,3.8,2.0,2.0,2.0,0.0,104.0,144.9257,2016,False,False,False,True,False,False,False,False,False,True,False,False
2.0,520000.0,3.8,1.0,1.0,1.0,0.0,70.0,144.9389,2016,False,False,False,True,False,False,False,False,False,True,False,False
2.0,516000.0,3.8,2.0,1.0,1.0,0.0,70.0,144.9389,2016,False,False,False,True,False,False,False,False,False,True,False,False
2.0,845000.0,3.8,2.0,2.0,2.0,2166.0,70.0,144.9412,2016,False,False,False,True,False,False,False,False,False,True,False,False
1.0,456000.0,3.8,1.0,1.0,1.0,0.0,63.0,144.9385,2016,False,False,False,True,False,False,False,False,False,True,False,False
1.0,500000.0,3.8,1.0,1.0,1.0,0.0,60.0,144.939,2016,False,False,False,True,False,False,False,False,False,True,False,False
2.0,820000.0,3.8,2.0,2.0,2.0,2166.0,70.0,144.9412,2016,False,False,False,True,False,False,False,False,False,True,False,False
2.0,852000.0,3.8,2.0,1.2,1.0,568.4,75.926,145.06855,2016,False,False,False,True,False,False,False,False,False,True,False,False
2.0,900000.0,3.8,2.0,1.0,2.0,0.0,94.0,144.9398,2016,False,False,False,True,False,False,False,False,False,True,False,False
2.0,1100000.0,3.8,2.0,2.0,1.0,0.0,110.0,144.9257,2016,False,False,False,True,False,False,False,False,False,True,False,False
1.0,390000.0,3.8,1.2,1.0,1.0,1100.6,49.2,145.01112999999998,2016,False,False,False,True,False,False,False,False,False,True,False,False
1.0,540000.0,3.8,1.0,1.0,1.0,0.0,61.6,144.9449,2016,False,False,False,True,False,False,False,False,False,True,False,False
2.0,730000.0,3.8,2.0,1.2,1.0,568.4,75.926,145.06855,2016,False,False,False,True,False,False,False,False,False,True,False,False
2.0,720000.0,3.8,2.0,1.0,1.0,0.0,76.8,144.9435,2016,False,False,False,True,False,False,False,False,False,True,False,False
2.0,1252000.0,3.8,2.0,1.0,2.0,0.0,66.0,144.9287,2016,False,False,False,True,False,False,False,False,False,True,False,False
3.0,2260000.0,3.8,3.0,2.0,2.0,0.0,450.0,144.9364,2016,False,False,False,True,False,False,False,False,False,True,False,False
2.0,1100000.0,3.8,2.0,2.0,1.0,0.0,92.0,144.9319,2016,False,False,False,True,False,False,False,False,False,True,False,False
2.0,950000.0,3.8,2.0,2.0,1.0,98.0,86.8,144.9257,2017,False,False,False,True,False,False,False,False,False,True,False,False
2.0,1110000.0,3.8,2.0,2.0,1.0,0.0,86.6,144.9378,2017,False,False,False,True,False,False,False,False,False,True,False,False
2.0,575000.0,3.8,2.0,2.0,1.0,0.0,86.6,144.9412,2017,False,False,False,True,False,False,False,False,False,True,False,False
2.0,850000.0,3.8,2.0,1.2,1.0,568.4,75.926,145.06855,2017,False,False,False,True,False,False,False,False,False,True,False,False
